58,108,
58,108,
58,108,
58,109,
58,109,
58,109,
58,109,
58,109,
58,109,
59,109,
59,109,
59,109,
59,109,
59,109,
10,0,
12,4,
14,9,
16,14,
18,18,
20,22,
21,25,
23,29,
24,32,
25,35,
27,38,
28,40,
29,43,
30,45,
31,48,
32,50,
33,52,
34,54,
35,56,
36,58,
36,59,
37,61,
38,63,
38,64,
39,66,
40,67,
40,68,
41,70,
41,71,
42,72,
42,73,
43,74,
43,76,
44,77,
44,78,
45,79,
45,80,
46,80,
46,81,
46,82,
47,83,
47,84,
47,85,
48,85,
48,86,
48,87,
49,88,
49,88,
49,89,
50,90,
50,90,
50,91,
50,91,
51,92,
51,93,
51,93,
51,94,
52,94,
52,95,
52,95,
52,96,
53,96,
53,97,
53,97,
53,98,
53,98,
54,98,
54,99,
54,99,
54,100,
54,100,
54,100,
55,101,
55,101,
55,102,
55,102,
55,102,
55,103,
56,103,
56,103,
56,104,
56,104,
56,104,
56,104,
56,105,
57,105,
57,105,
57,106,
57,106,
57,106,
57,106,
57,107,
57,107,
57,107,
58,107,
58,108,
58,108,
58,108,
58,108,
58,109,
58,109,
58,109,
58,109,
59,109,
59,109,
59,109,
59,109,
59,109,
59,109,
59,109,
11,0,
13,4,
15,9,
17,14,
19,18,
20,22,
22,25,
23,29,
25,32,
26,35,
27,38,
29,40,
30,43,
31,45,
32,48,
33,50,
34,52,
34,54,
35,56,
36,58,
37,59,
38,61,
38,63,
39,64,
40,66,
40,67,
41,68,
41,70,
42,71,
42,72,
43,73,
43,74,
44,76,
44,77,
45,78,
45,79,
46,80,
46,80,
46,81,
47,82,
47,83,
48,84,
48,85,
48,85,
49,86,
49,87,
49,88,
49,88,
50,89,
50,90,
50,90,
51,91,
51,91,
51,92,
51,93,
52,93,
52,94,
52,94,
52,95,
52,95,
53,96,
53,96,
53,97,
53,97,
53,98,
54,98,
54,98,
54,99,
54,99,
54,100,
55,100,
55,100,
55,101,
55,101,
55,102,
55,102,
56,102,
56,103,
56,103,
56,103,
56,104,
56,104,
56,104,
56,104,
57,105,
57,105,
57,105,
57,106,
57,106,
57,106,
57,106,
57,107,
58,107,
58,107,
58,107,
58,108,
58,108,
58,108,
58,108,
58,109,
58,109,
59,109,
59,109,
59,109,
59,109,
59,109,
59,109,
59,109,
59,109,
59,109,
12,0,
14,4,
16,9,
18,14,
20,18,
21,22,
23,25,
24,29,
26,32,
27,35,
28,38,
29,40,
30,43,
31,45,
32,48,
33,50,
34,52,
35,54,
36,56,
37,58,
37,59,
38,61,
39,63,
39,64,
40,66,
41,67,
41,68,
42,70,
42,71,
43,72,
43,73,
44,74,
44,76,
45,77,
45,78,
46,79,
46,80,
46,80,
47,81,
47,82,
48,83,
48,84,
48,85,
49,85,
49,86,
49,87,
49,88,
50,88,
50,89,
50,90,
51,90,
51,91,
51,91,
51,92,
52,93,
52,93,
52,94,
52,94,
53,95,
53,95,
53,96,
53,96,
53,97,
54,97,
54,98,
54,98,
54,98,
54,99,
54,99,
55,100,
55,100,
55,100,
55,101,
55,101,
55,102,
56,102,
56,102,
56,103,
56,103,
56,103,
56,104,
56,104,
57,104,
57,104,
57,105,
57,105,
57,105,
57,106,
57,106,
57,106,
58,106,
58,107,
58,107,
58,107,
58,107,
58,108,
58,108,
58,108,
58,108,
59,109,
59,109,
59,109,
59,109,
59,109,
59,109,
59,109,
59,109,
59,109,
59,109,
59,109,
13,0,
15,4,
17,9,
19,14,
20,18,
22,22,
24,25,
25,29,
26,32,
28,35,
29,38,
30,40,
31,43,
32,45,
33,48,
34,50,
35,52,
36,54,
36,56,
37,58,
38,59,
39,61,
39,63,
40,64,
41,66,
41,67,
42,68,
42,70,
43,71,
43,72,
44,73,
44,74,
45,76,
45,77,
46,78,
46,79,
46,80,
47,80,
47,81,
48,82,
48,83,
48,84,
49,85,
49,85,
49,86,
50,87,
50,88,
50,88,
50,89,
51,90,
51,90,
51,91,
51,91,
52,92,
52,93,
52,93,
52,94,
53,94,
53,95,
53,95,
53,96,
53,96,
54,97,
54,97,
54,98,
54,98,
54,98,
55,99,
55,99,
55,100,
55,100,
55,100,
55,101,
56,101,
56,102,
56,102,
56,102,
56,103,
56,103,
56,103,
57,104,
57,104,
57,104,
57,104,
57,105,
57,105,
57,105,
57,106,
58,106,
58,106,
58,106,
58,107,
58,107,
58,107,
58,107,
58,108,
58,108,
59,108,
59,108,
59,109,
59,109,
59,109,
59,109,
59,109,
59,109,
59,109,
59,109,
59,109,
60,109,
60,109,
14,0,
16,4,
18,9,
20,14,
21,18,
23,22,
24,25,
26,29,
27,32,
28,35,
30,38,
31,40,
32,43,
33,45,
34,48,
35,50,
35,52,
36,54,
37,56,
38,58,
39,59,
39,61,
40,63,
41,64,
41,66,
42,67,
42,68,
43,70,
43,71,
44,72,
44,73,
45,74,
45,76,
46,77,
46,78,
47,79,
47,80,
47,80,
48,81,
48,82,
48,83,
49,84,
49,85,
49,85,
50,86,
50,87,
50,88,
51,88,
51,89,
51,90,
51,90,
52,91,
52,91,
52,92,
52,93,
53,93,
53,94,
53,94,
53,95,
53,95,
54,96,
54,96,
54,97,
54,97,
54,98,
55,98,
55,98,
55,99,
55,99,
55,100,
55,100,
56,100,
56,101,
56,101,
56,102,
56,102,
56,102,
56,103,
57,103,
57,103,
57,104,
57,104,
57,104,
57,104,
57,105,
57,105,
58,105,
58,106,
58,106,
58,106,
58,106,
58,107,
58,107,
58,107,
58,107,
59,108,
59,108,
59,108,
59,108,
59,109,
59,109,
59,109,
59,109,
59,109,
59,109,
60,109,
60,109,
60,109,
60,109,
60,109,
15,0,
17,4,
19,9,
20,14,
22,18,
24,22,
25,25,
27,29,
28,32,
29,35,
30,38,
31,40,
32,43,
33,45,
34,48,
35,50,
36,52,
37,54,
38,56,
38,58,
39,59,
40,61,
40,63,
41,64,
42,66,
42,67,
43,68,
43,70,
44,71,
44,72,
45,73,
45,74,
46,76,
46,77,
47,78,
47,79,
47,80,
48,80,
48,81,
48,82,
49,83,
49,84,
49,85,
50,85,
50,86,
50,87,
51,88,
51,88,
51,89,
51,90,
52,90,
52,91,
52,91,
52,92,
53,93,
53,93,
53,94,
53,94,
53,95,
54,95,
54,96,
54,96,
54,97,
54,97,
55,98,
55,98,
55,98,
55,99,
55,99,
55,100,
56,100,
56,100,
56,101,
56,101,
56,102,
56,102,
57,102,
57,103,
57,103,
57,103,
57,104,
57,104,
57,104,
57,104,
58,105,
58,105,
58,105,
58,106,
58,106,
58,106,
58,106,
58,107,
58,107,
59,107,
59,107,
59,108,
59,108,
59,108,
59,108,
59,109,
59,109,
59,109,
59,109,
60,109,
60,109,
60,109,
60,109,
60,109,
60,109,
60,109,
16,0,
18,4,
20,9,
21,14,
23,18,
25,22,
26,25,
27,29,
29,32,
30,35,
31,38,
32,40,
33,43,
34,45,
35,48,
36,50,
37,52,
38,54,
38,56,
39,58,
40,59,
40,61,
41,63,
42,64,
42,66,
43,67,
43,68,
44,70,
44,71,
45,72,
45,73,
46,74,
46,76,
47,77,
47,78,
47,79,
48,80,
48,80,
48,81,
49,82,
49,83,
49,84,
50,85,
50,85,
50,86,
51,87,
51,88,
51,88,
51,89,
52,90,
52,90,
52,91,
52,91,
53,92,
53,93,
53,93,
53,94,
54,94,
54,95,
54,95,
54,96,
54,96,
55,97,
55,97,
55,98,
55,98,
55,98,
55,99,
56,99,
56,100,
56,100,
56,100,
56,101,
56,101,
57,102,
57,102,
57,102,
57,103,
57,103,
57,103,
57,104,
57,104,
58,104,
58,104,
58,105,
58,105,
58,105,
58,106,
58,106,
58,106,
58,106,
59,107,
59,107,
59,107,
59,107,
59,108,
59,108,
59,108,
59,108,
59,109,
59,109,
60,109,
60,109,
60,109,
60,109,
60,109,
60,109,
60,109,
60,109,
60,109,
17,0,
19,4,
21,9,
22,14,
24,18,
25,22,
27,25,
28,29,
29,32,
31,35,
32,38,
33,40,
34,43,
35,45,
36,48,
37,50,
37,52,
38,54,
39,56,
40,58,
40,59,
41,61,
42,63,
42,64,
43,66,
43,67,
44,68,
44,70,
45,71,
45,72,
46,73,
46,74,
47,76,
47,77,
47,78,
48,79,
48,80,
49,80,
49,81,
49,82,
50,83,
50,84,
50,85,
50,85,
51,86,
51,87,
51,88,
52,88,
52,89,
52,90,
52,90,
53,91,
53,91,
53,92,
53,93,
53,93,
54,94,
54,94,
54,95,
54,95,
54,96,
55,96,
55,97,
55,97,
55,98,
55,98,
56,98,
56,99,
56,99,
56,100,
56,100,
56,100,
56,101,
57,101,
57,102,
57,102,
57,102,
57,103,
57,103,
57,103,
58,104,
58,104,
58,104,
58,104,
58,105,
58,105,
58,105,
58,106,
58,106,
59,106,
59,106,
59,107,
59,107,
59,107,
59,107,
59,108,
59,108,
59,108,
59,108,
60,109,
60,109,
60,109,
60,109,
60,109,
60,109,
60,109,
60,109,
60,109,
60,109,
60,109,
18,0,
20,4,
21,9,
23,14,
25,18,
26,22,
28,25,
29,29,
30,32,
31,35,
32,38,
34,40,
35,43,
35,45,
36,48,
37,50,
38,52,
39,54,
39,56,
40,58,
41,59,
41,61,
42,63,
43,64,
43,66,
44,67,
44,68,
45,70,
45,71,
46,72,
46,73,
47,74,
47,76,
47,77,
48,78,
48,79,
49,80,
49,80,
49,81,
50,82,
50,83,
50,84,
51,85,
51,85,
51,86,
51,87,
52,88,
52,88,
52,89,
52,90,
53,90,
53,91,
53,91,
53,92,
54,93,
54,93,
54,94,
54,94,
54,95,
55,95,
55,96,
55,96,
55,97,
55,97,
56,98,
56,98,
56,98,
56,99,
56,99,
56,100,
56,100,
57,100,
57,101,
57,101,
57,102,
57,102,
57,102,
57,103,
58,103,
58,103,
58,104,
58,104,
58,104,
58,104,
58,105,
58,105,
59,105,
59,106,
59,106,
59,106,
59,106,
59,107,
59,107,
59,107,
59,107,
59,108,
60,108,
60,108,
60,108,
60,109,
60,109,
60,109,
60,109,
60,109,
60,109,
60,109,
60,109,
60,109,
61,109,
61,109,
19,0,
21,4,
22,9,
24,14,
26,18,
27,22,
28,25,
30,29,
31,32,
32,35,
33,38,
34,40,
35,43,
36,45,
37,48,
38,50,
39,52,
39,54,
40,56,
41,58,
41,59,
42,61,
43,63,
43,64,
44,66,
44,67,
45,68,
45,70,
46,71,
46,72,
47,73,
47,74,
47,76,
48,77,
48,78,
49,79,
49,80,
49,80,
50,81,
50,82,
50,83,
51,84,
51,85,
51,85,
51,86,
52,87,
52,88,
52,88,
53,89,
53,90,
53,90,
53,91,
53,91,
54,92,
54,93,
54,93,
54,94,
55,94,
55,95,
55,95,
55,96,
55,96,
55,97,
56,97,
56,98,
56,98,
56,98,
56,99,
56,99,
57,100,
57,100,
57,100,
57,101,
57,101,
57,102,
57,102,
58,102,
58,103,
58,103,
58,103,
58,104,
58,104,
58,104,
58,104,
59,105,
59,105,
59,105,
59,106,
59,106,
59,106,
59,106,
59,107,
59,107,
59,107,
60,107,
60,108,
60,108,
60,108,
60,108,
60,109,
60,109,
60,109,
60,109,
60,109,
60,109,
60,109,
61,109,
61,109,
61,109,
61,109,
20,0,
22,4,
23,9,
25,14,
27,18,
28,22,
29,25,
31,29,
32,32,
33,35,
34,38,
35,40,
36,43,
37,45,
38,48,
38,50,
39,52,
40,54,
41,56,
41,58,
42,59,
43,61,
43,63,
44,64,
44,66,
45,67,
45,68,
46,70,
46,71,
47,72,
47,73,
48,74,
48,76,
48,77,
49,78,
49,79,
49,80,
50,80,
50,81,
50,82,
51,83,
51,84,
51,85,
52,85,
52,86,
52,87,
52,88,
53,88,
53,89,
53,90,
53,90,
54,91,
54,91,
54,92,
54,93,
54,93,
55,94,
55,94,
55,95,
55,95,
55,96,
56,96,
56,97,
56,97,
56,98,
56,98,
56,98,
57,99,
57,99,
57,100,
57,100,
57,100,
57,101,
57,101,
58,102,
58,102,
58,102,
58,103,
58,103,
58,103,
58,104,
58,104,
59,104,
59,104,
59,105,
59,105,
59,105,
59,106,
59,106,
59,106,
59,106,
59,107,
60,107,
60,107,
60,107,
60,108,
60,108,
60,108,
60,108,
60,109,
60,109,
60,109,
60,109,
61,109,
61,109,
61,109,
61,109,
61,109,
61,109,
61,109,
21,0,
23,4,
24,9,
26,14,
27,18,
29,22,
30,25,
31,29,
33,32,
34,35,
35,38,
36,40,
37,43,
37,45,
38,48,
39,50,
40,52,
41,54,
41,56,
42,58,
43,59,
43,61,
44,63,
44,64,
45,66,
45,67,
46,68,
46,70,
47,71,
47,72,
48,73,
48,74,
48,76,
49,77,
49,78,
50,79,
50,80,
50,80,
51,81,
51,82,
51,83,
51,84,
52,85,
52,85,
52,86,
53,87,
53,88,
53,88,
53,89,
53,90,
54,90,
54,91,
54,91,
54,92,
55,93,
55,93,
55,94,
55,94,
55,95,
56,95,
56,96,
56,96,
56,97,
56,97,
56,98,
57,98,
57,98,
57,99,
57,99,
57,100,
57,100,
57,100,
58,101,
58,101,
58,102,
58,102,
58,102,
58,103,
58,103,
58,103,
59,104,
59,104,
59,104,
59,104,
59,105,
59,105,
59,105,
59,106,
59,106,
60,106,
60,106,
60,107,
60,107,
60,107,
60,107,
60,108,
60,108,
60,108,
60,108,
60,109,
61,109,
61,109,
61,109,
61,109,
61,109,
61,109,
61,109,
61,109,
61,109,
61,109,
22,0,
24,4,
25,9,
27,14,
28,18,
30,22,
31,25,
32,29,
33,32,
34,35,
35,38,
36,40,
37,43,
38,45,
39,48,
40,50,
40,52,
41,54,
42,56,
42,58,
43,59,
44,61,
44,63,
45,64,
45,66,
46,67,
46,68,
47,70,
47,71,
48,72,
48,73,
48,74,
49,76,
49,77,
50,78,
50,79,
50,80,
51,80,
51,81,
51,82,
52,83,
52,84,
52,85,
52,85,
53,86,
53,87,
53,88,
53,88,
54,89,
54,90,
54,90,
54,91,
54,91,
55,92,
55,93,
55,93,
55,94,
55,94,
56,95,
56,95,
56,96,
56,96,
56,97,
57,97,
57,98,
57,98,
57,98,
57,99,
57,99,
57,100,
58,100,
58,100,
58,101,
58,101,
58,102,
58,102,
58,102,
58,103,
59,103,
59,103,
59,104,
59,104,
59,104,
59,104,
59,105,
59,105,
59,105,
60,106,
60,106,
60,106,
60,106,
60,107,
60,107,
60,107,
60,107,
60,108,
60,108,
60,108,
61,108,
61,109,
61,109,
61,109,
61,109,
61,109,
61,109,
61,109,
61,109,
61,109,
61,109,
61,109,
23,0,
25,4,
26,9,
28,14,
29,18,
31,22,
32,25,
33,29,
34,32,
35,35,
36,38,
37,40,
38,43,
39,45,
40,48,
40,50,
41,52,
42,54,
42,56,
43,58,
44,59,
44,61,
45,63,
45,64,
46,66,
46,67,
47,68,
47,70,
48,71,
48,72,
49,73,
49,74,
49,76,
50,77,
50,78,
50,79,
51,80,
51,80,
51,81,
52,82,
52,83,
52,84,
52,85,
53,85,
53,86,
53,87,
53,88,
54,88,
54,89,
54,90,
54,90,
55,91,
55,91,
55,92,
55,93,
55,93,
56,94,
56,94,
56,95,
56,95,
56,96,
56,96,
57,97,
57,97,
57,98,
57,98,
57,98,
57,99,
58,99,
58,100,
58,100,
58,100,
58,101,
58,101,
58,102,
58,102,
59,102,
59,103,
59,103,
59,103,
59,104,
59,104,
59,104,
59,104,
59,105,
60,105,
60,105,
60,106,
60,106,
60,106,
60,106,
60,107,
60,107,
60,107,
60,107,
61,108,
61,108,
61,108,
61,108,
61,109,
61,109,
61,109,
61,109,
61,109,
61,109,
61,109,
61,109,
61,109,
62,109,
62,109,
24,0,
25,4,
27,9,
29,14,
30,18,
31,22,
33,25,
34,29,
35,32,
36,35,
37,38,
38,40,
39,43,
39,45,
40,48,
41,50,
42,52,
42,54,
43,56,
44,58,
44,59,
45,61,
45,63,
46,64,
46,66,
47,67,
47,68,
48,70,
48,71,
49,72,
49,73,
49,74,
50,76,
50,77,
50,78,
51,79,
51,80,
51,80,
52,81,
52,82,
52,83,
53,84,
53,85,
53,85,
53,86,
54,87,
54,88,
54,88,
54,89,
55,90,
55,90,
55,91,
55,91,
55,92,
56,93,
56,93,
56,94,
56,94,
56,95,
56,95,
57,96,
57,96,
57,97,
57,97,
57,98,
57,98,
58,98,
58,99,
58,99,
58,100,
58,100,
58,100,
58,101,
58,101,
59,102,
59,102,
59,102,
59,103,
59,103,
59,103,
59,104,
59,104,
60,104,
60,104,
60,105,
60,105,
60,105,
60,106,
60,106,
60,106,
60,106,
60,107,
60,107,
61,107,
61,107,
61,108,
61,108,
61,108,
61,108,
61,109,
61,109,
61,109,
61,109,
61,109,
61,109,
61,109,
62,109,
62,109,
62,109,
62,109,
25,0,
26,4,
28,9,
30,14,
31,18,
32,22,
33,25,
35,29,
36,32,
37,35,
38,38,
38,40,
39,43,
40,45,
41,48,
42,50,
42,52,
43,54,
44,56,
44,58,
45,59,
45,61,
46,63,
46,64,
47,66,
47,67,
48,68,
48,70,
49,71,
49,72,
49,73,
50,74,
50,76,
51,77,
51,78,
51,79,
52,80,
52,80,
52,81,
52,82,
53,83,
53,84,
53,85,
53,85,
54,86,
54,87,
54,88,
54,88,
55,89,
55,90,
